'@Telkomsel aku kebetulan di bandung  yg 500 mb kan bukan flash local ya. kalo 500 mb itu udah abis  kuota akan nyedot dr yg flash local itu?',netral,,,
'@okkyvinasty Hai  Mbak Okky. Flash lokal adalah kuota yang bisa digunakan pada lokasi aktivasi paketnya ya. -Wulan',netral,,,
'@Telkomsel kak maksutnya flash local itu apa ya? Kemarin pas mau daftar paket tiba2 ada paket itu terus aku daftar',netral,,,
'@RizkyApprianto Silakan aktivasi paket Telkomsel Flash lainnya di *363# ya. -Timmy',netral,,,
'@RizkyApprianto (2) jika menerima SMS penawaran dari pihak Telkomsel  silakan aktivasi paket Telkomsel Flash lainnya di *363#.',netral,,,
'@YosefWismo (1/2) Iya  kami sarankan bisa aktivasi paket Flash di *363# dan tarifnya dikenakan berdasarkan lokasi. Cek info lengkapnya di',netral,,,
'@Telkomsel yahh masa ga termasuk sich  jadi bs nya pake yang flash gitu ?',netral,,,
'@akudewiynt [1/2] Paket Flash Gift juga bisa digunakan untuk iPhone  namun hanya paket Flash Ultima saja yang bisa dikirimkan.',netral,,,
'@Galaxtion404 [2/2] juga berbeda dengan Flash  Info lengkap cek link https://t.co/5Igu9X5snN ya :) -Rini',netral,,,
'@Galaxtion404 [2/2] Silakan aktivasi paket lain di *363#. Info lengkap https://t.co/hUUadmrUvM :) -Nisa',netral,,,
'@Telkomsel kak mau tanya detail kuota dari paket *550*912# itu murni 8GB Flash atau gimana? Mohon penjelasannya',netral,,,
'@bung_bona [1/2] Kami cek paket internet 1 tahun untuk kartu simPATI belum ada ya. Silakan daftar Flash reguler bulanan melalui *363#.',netral,,,
'@TelkomCare @avenge9191 (1) Selamat siang  Mas Leo. Flash lokal kuotanya hanya dapat digunakan di lokasi saat aktivasi paket ya.',netral,,,
'@Telkomsel dear mba sandra  berikut sisa flash saya  yg terus berkurang mlm paket flash https://t.co/0GECol9dYB',netral,,,
'@anggapratama [1/2] Selamat siang  Mas Angga. Keluhan kuota Flash tidak berubah di aplikasi MyTelkomsel ',netral,,,
'@Telkomsel saya beli paket flash untk iphone seharga 120rb tapi kok di mytelkomsel saya untuk kuota internet tidak berubah? please help',netral,,,
'@eridaputrii [4/4] dengan kuota tersebut  agen dapat mengarahkan untuk membeli paket Flash regular di *363#. -Fela',netral,,,
'@TatarBahagia [1/4] Selamat pagi. Terima kasih feedback-nya mengenai tarif paket Flash.',netral,,,
'@shofrotus2 Untuk paket data berdasarkan lokasi dan kuota yang diinginkan ya. Info lengkap https://t.co/hUUadmrUvM :) -Nisa',netral,,,
'@pramarum Pagi  Mbak Arum. Sudah bisa untuk akses Flash Lokal-nya ya? Selamat menikmati akses internet menggunakan kuotanya :) -Wulan',netral,,,
'@Telkomsel ...yang 30hr itu lebih lama. Tapi kenapa yg terpake malah flash duluan. Bukan paket apple plan yg masa aktifnya lebih pendek. Tq',netral,,,
'Terimakasih @telkomsel permintaanku sudah dikabulkan  wonogiri bisa menikmati flash lokal',positif,,,
'Dear @Telkomsel di no saya ada 2 paket flash yang aktif. Apple plan dan flash 2gb 30hr. Dgn masa aktif berbeda. Masa aktif paket flash...',netral,,,
'@Telkomsel yg flash lokal ny.  Ngrim no.sy ny kmna',netral,,,
'@Anna_twibi98  Selamat pagi  Mbak Anna. Flash Lokal digunakan di kota aktivasi paket ya. Saat ini lokasinya dimana? -Lucy',netral,,,
'@Telkomsel itu ftony min.. Kan flashlokalny bnyk flash ny dkit klo flash ny hbis itu gk bsa dpke dongg',netral,,,
'@shofrotus2 [1/2] Kami cek kuota paket TAU sudah diterima  yaitu 1 5 kuota LocalData dan 500MB kuota Flash.',netral,,,
'@Anna_twibi98 Benar  jika tidak memiliki kuota Flash  maka tidak bisa digunakan ya :) -Sandra',netral,,,
'@Anna_twibi98 Kuota Flash Lokal bisa untuk akses data apa saja selama kuota masih tersedia dan digunakan di lokasi sesuai aktivasi :) -Alya',netral,,,
'@Anna_twibi98 [1/2] Selamat pagi  Mbak Anna. Kuota Flash Lokal bisa digunakan untuk akses Twitter dan akses internet lainnya.',netral,,,
'@Telkomsel ohh..aku pgen nanya flash lokal itu bisa dpke buat bkin sttus gk',netral,,,
'@Anna_twibi98  (1) Mbak Anna  kuota lokal hanya dapat digunakan di lokasi saat aktivasi paket. Tetapi untuk Flash dapat digunakan akses',netral,,,
'@Telkomsel klo flash nya abis bsa dpke egaakk',netral,,,
'@wifi_id kan udah pake paket Telkomsel Flash  bisa dapet wifi.id gak?',netral,,,
'@Kinan_aje Benar  Mbak Kinan. Kuota Flash lokal hanya bisa digunakan dilokasi awal aktivasinya saja ya :) -Rose',netral,,,
'@avenge9191 Yup  jika berada di luar kota aktivasi  maka kuota Flash Lokal tidak bisa digunakan :) -Ana',netral,,,
'@Telkomsel saya fikir sesama jawa tengah masih bisa. Jadi flash lokal hy bisa dipakai di kota aktivasi ya',netral,,,
'@Telkomsel oh jd seandainya kita keluar kota yg flash lokal gk bsa dipake?',netral,,,
'@adeliadusti [2/2] ketik TAU(spasi)OFF kirim. Kalo paket Flash  tetap bisa diaktifkan setelah tanggal 28/11/15. -Rini',netral,,,
'@Kinan_aje [1/2] Selamat pagi  Mbak Kinan. Tidak bisa gunakan flash lokal  pastikan berada di lokasi aktivasi paket.',netral,,,
'@Telkomsel saya kemaren beli perdana paket internet 4gb disolo. Domisili saya di wonogiri kenapa flash lokalnya tidak bisa dipakai ya',negatif,,,
'@avenge9191 Selamat pagi  Mas Leo. Flash lokal yaitu kuotanya hanya dapat digunakan di lokasi saat aktivasi paket ya :) -Mely',netral,,,
'min mau nnya ini flash lokal maksudnya gmna ya? @Telkomsel @TelkomCare https://t.co/Dmvy4Z792u',netral,,,
'@Telkomsel itu kalo misalnya paket TAU abis sebelum waktunya bisa balik lagi pake paket yg flash gak?',netral,,,
'@Telkomsel tadinya mau flash ini keburu pake yg TAU. 081281873039 bandung. Samsung tab 3',netral,,,
'Hei @TelkomCare @Telkomsel paket data night saya kan sampe jam 9 pagi. Kenapa saya pake jam segini kuota flash regular saya berkurang?',negatif,,,
'Pagi @Telkomsel mau nanya. Kok saya gak bisa aktifin paket flash? Kenapa balesannya melebihi batas pembelian terus? https://t.co/sVE0l6tzqF',negatif,,,
'@Telkomsel mas  saya sudah daftar paket flash tapi kok tijdvak berjalan?',negatif,,,
'Follow Back ya... :) Telkomsel @Telkomsel: @debysmrSID (2/2) Jika tetap terpotong kuota flash regular  infokan no...  #TestTTIbyArifyusap',netral,,,
'@kkh_17 [1/2] Selamat pagi  Mas Kukuh. Saat ini paket Flash Unlimited sudah tidak tersedia ya.',netral,,,
'@Anna_twibi98 (2/2) Infokan nomor melalui DM agar bisa dibantu pengecekan terkait flash lokal. -Sawn',netral,,,
'@Anna_twibi98 (1/2) Hai  Mba Asriyana. Kuota flash lokal hanya bisa digunakan di lokasi awal melakukan aktivasinya.',netral,,,
'@YakuHadi Bagi pengguna kartu prabayar  saat ini sudah tidak tersedia paket flash unlimited. -Sawn',netral,,,
'@xACHMADROYHANx [2/2] Info lengkap cek di https://t.co/L8bbGbK5IK :) -Dodo',netral,,,
'@xACHMADROYHANx Pagi  Mas Achmad. Mengenai paket Unlimited  saat ini sudah tidak tersedia. Silakan aktivasi paket Flash lainnya di *363#.',netral,,,
'RT @atta_ouy: Mohon info apakah paket *550*890# itu kuota 24 jam dan tanpa zona flash? @Telkomsel',netral,,,
'Admin @Telkomsel aq msh bngung sm pketku... Mksd ny flash lokal itu gmn..ko gk kpake deh kynya yg kpke cm flash aj',netral,,,
'@Telkomsel bgmn cara berhenti langganan paket TAU? krn sya beralih ke flash  msh ada reminder paket TAU akan diperpanjang otomatis..',netral,,,
'@FiqiBaihaqi Malam  Mas Baihaqi. Mengenai tidak bisa aktivasi paket Flash  infokan cara aktivasi  nomor  tipe HP  dan lokasi via DM ya -Dodo',netral,,,
"'@Telkomsel ""Maaf Anda tidak bisa mengaktifkan paket Flash ini karena nomor Anda tidak terdaftar"" mksdnya bgmn ya? Cara daftarnya bagaimana?'",netral,,,
'@ishmahtami Dicek saat ini belum ada promo paket internet untuk wilayah Bogor. Silakan cek ketersediaan paket Flash lainnya di *363#. -Agas',netral,,,
'Diskon Hingga 90% Telkomsel Mobile Pulsa Internet Telkomsel Flash Kuota 3.5GBÎ_24jam https://t.co/fL7J03ARHc https://t.co/gwqHpLzUBt',netral,,,
'@ippandtuha [1/2] Malam  Mas Ippan. Jika yg dimaksud aktivasi paket Flash 4 5GB/30 hari  bisa diaktivasi bila paket sebelumnya sudah habis.',netral,,,
'@yogapratamaad_ Malam  Mas Yoga. Kuota Flash bisa digunakan 24 jam di semua wilayah di Indonesia ya :) -Alin',netral,,,
'@telkomsel minta info dong buat paket flash   itu dari jam berapa sampe jam berapa ? Minta penjelasannya   thx',netral,,,
'@Telkomsel makasih min informasinya.. gak pakai SSH kok saya.. langganan paket flash tiap bulan 125rb min min.. masak ya pkek SSH..',netral,,,
'@FitraaNASUTION [2/2] paket apa ya? Jika paket Flash  silakan dial *363#. Tarif sesuai zona lokasi. Info: https://t.co/xHqPW2IaYI  -Kinan',netral,,,
'@FitraaNASUTION [1/2] Selamat malam  Mas Fitra. Mengenai paket yang Rp50.000  maksudnya paket Flash  paket data Khusus Kota Mahasiswa atau',netral,,,
'@yalimxx [2/2] kuota Flash nasional masih ada  maka yang digunakan untuk akses data di kota Serang adalah kuota Flash nasionalnya :) -Kinan',netral,,,
'@Telkomsel min solusi waktu daftar paket flash  tp balesannya nomor tidak terdaftar gmn ya?',netral,,,
'Dear @Telkomsel @telkomselflash ini kok layanan flash 2 hari belakangan sering banget putus nyambung ya buat buffering... huft...',netral,,,
'Mohon info apakah paket *550*890# itu kuota 24 jam dan tanpa zona flash? @Telkomsel',netral,,,
'@guh_engguh [3/3] Jadi kuota Flash Lokal tidak dapat digunakan di lokasi saat ini ya :) -Noe',netral,,,
'@Telkomsel min saya kan mau beli paket internet flash 2 gb. Tapi kok gabisa ya? Malah dapet sms gini https://t.co/bztjoM61Rp',negatif,,,
'@Telkomsel min saya kecewa saya sama 2 temen saya beli kartu simpati kuota 2gb dan tiga tiga kartunya cuma kepake yang 500mb flash aja!!!',negatif,,,
'@AREKrstwn [2/2] Sillakan gunakan paket Telkomsel Flash di *363#  tarifnya berdasarkan lokasi. Info lengkap https://t.co/xHqPW2IaYI . -Agam',netral,,,
'@baihaki_ahmad [1/2] Jika tinggal tidak menetap  kami sarankan untuk aktivasi paket flash lainnya di *363#. Tarifnya sesuai zona (lokasi).',netral,,,
'Terimakasih @telkomsel kok ngak ngomong dari dulu... kalo paketan Internet Flash nya tuch murah bingiit... #saving 45% dari biaya bulanan',netral,,,
'@eryhk Bisa aktifkan paket Flash melalui *363#. Info lengkap https://t.co/xHqPW2IaYI -Chita',netral,,,
'@fitragk [1/2] Siang juga  Mas Fitra. Flash Ultima masih tersedia. Jika kuota habis maka akan dikenai tarif GPRS normal.',netral,,,
'@TelkomCare @QintulZ Selamat siang  Mbak Aqinta. Batasan pembelian paket Flash  TAU  atau apa? Infokan nomornya via DM ya. -Nada',netral,,,
'@Telkomsel siang saya mau tnya masalah internet flash telkomsel  apakah skr flash ultima sdh tdk ada atau bagaimana?',netral,,,
'@deadece [3] simPATI  Flash  & Kartu As lain yang didaftarkan menjadi nomor anggota.',netral,,,
'@arnoaulia (2/2) Untuk paket data lainnya bisa aktivasi Flash di *363# ya. Info detail https://t.co/xHqPW2IaYI :) -Tita',netral,,,
'@jojoba_89 [3/5] dan merupakan bagian dari proses review tarif paket flash yang selalu Telkomsel lakukan secara reguler.',netral,,,
'@sinta095 [3/5] dan merupakan bagian dari proses review tarif paket flash yang selalu Telkomsel lakukan secara reguler.',netral,,,
'@dandyitu [1/2] Siang  Mas Dandy. Silakan aktivasi paket Flash yang tersedia di *363# ya.',netral,,,
'@muchan_izzy [2/2] Info lengkap https://t.co/vqxZjmrWqN . -Laras',netral,,,
'@omfake [1/4] Syaratnya: pelanggan simPATI  kartuAS  dan LOOP yg melakukan aktivasi paket Flash/BIS melalui *363#  *999#  dan Pulsa Internet',netral,,,
'@EkaPrajabna [1/2] Kami cek nomornya aktivasi paket internet Flash pada tanggal 13/10/2015 jam 09.36.',netral,,,
'Katanya Kalau Udah Isi Pulsa 100K+Paket Flash 2GB Dapet Bintang/Poin/Kupon  Ko Ini Enggak? @Telkomsel',negatif,,,
'@ekamutri [2/2] Kalo tidak menggunakan perdana tersebut  bisa aktivasi paket Flash LTE  paket Basic  atau paket Combo LTE.',netral,,,
'@Telkomsel Aktivasi paket di *363*300# ada pilihan paket Flash 1 5 GB dan Flash 4 GB  Nah saya pilih salah satu dan dpt balasan sms spt td',netral,,,
"'@Telkomsel Iya kak Virna untuk keterangannya seperti ini ""Maaf Anda tidak bisa mengaktifkan paket flash ini karena lokasi anda tidak sesuai""'",netral,,,
'@SexHyperBoy Sama-sama. paket Flash sama saja dengan paket data bisa digunakan nasional ya :) -Sandra',netral,,,
'@Telkomsel oke makasih mbak. Bedanya paket flash dengan paket data apa ya?',netral,,,
'@fandyje [3/3] dan merupakan bagian dari proses review tarif paket flash yang selalu Telkomsel lakukan secara reguler. _—–Desty',netral,,,
'@apin8pr [2/5] utk diundi.  Bintang diperoleh dr pembelian paket Flash/BIS melalui menu UMB tertentu. Untuk mengikuti undian  minimal harus',netral,,,
'@Telkomsel No simpati itu sblmnya dipake di BB  trus cs-nya migrasi ke Halo tp dipasangin paket flash andro/ios  bkn paket Bb.',netral,,,
'@Lianalebayon [1/2] Kami cek jika menggunakan android  silakan aktivasi paket internet Flash di *363#  tarifnya untuk Kota Palembang',netral,,,
'@nex_ete Hai  Mas Nex. Kuota flash bisa digunakan nasional  namun kuota lokal hanya bisa digunakan di lokasi aktivasi paketnya saja. -Sandra',netral,,,
'@Telkomsel min mohon info apa beda paket data flash sama flash lokal? Ini aq paket flash lokal masih banyak kok pulsa utama berkurang terus.',netral,,,
'@LalaSutijah [3/5] dan merupakan bagian dari proses review tarif paket flash yang selalu Telkomsel lakukan secara reguler.',netral,,,
'@telkomsel min kenapa paket flash telkomsel mahal banget sih._™…¢',negatif,,,
'At Flash Corner Telkomsel. Fakultas Ilmu Komputer UMI Makassar _—” https://t.co/IVnvTdX0As',netral,,,
'@Echaa_04 [3/5] dan merupakan bagian dari proses review tarif paket flash yang selalu Telkomsel lakukan secara reguler.',netral,,,
'@Eyedant @simPATI [2/2] Silakan aktivasi paket Telkomsel Flash di *363#. -Ema',netral,,,
'@RAN_Deddew (1/2) Untuk paket internet bulanan di Android bisa gunakan Flash  aktivasi di *363#. Pilihan paketnya https://t.co/xHqPW2IaYI',netral,,,
'@SalesdiPR Kami sarankan lakukan penukaran POIN dengan kuota Flash internet 25MB. Tukarkan 25 POIN dan Rp10 dari akses *700# :) -Dodo',netral,,,
'@NaufalFileindi [1/2] Selamat malam  Mas Naufal. Terkait keluhan tidak bisa gunakan flash lokal.',netral,,,
'@MasBambangAri [1/3] Kami cek ada penggunaan tarif GPRS normal pada tanggal 03.11.2015 pukul 23:57 sebesar Rp.7.556 dikarenakan kuota Flash',netral,,,
'@PutriDinda24 [2/2] Silakan aktivasi paket Flash lainnya di *363#  info https://t.co/xHqPW2IaYI. -Leo',netral,,,
'@BagongFMLS (1/2) Silakan membeli kartu perdana Loop dan aktivasi paket Gila OnLoop dengan kuota flash 16Gb.',netral,,,
'@ndraAcill Tidak bisa  Mas Acil. Silakan aktivasi paket flash lainnya di *363# info lengkap https://t.co/xHqPW2IaYI :) -Arul',netral,,,
'@fadealhamdani [2/2] yaitu Cimahi. Sedangkan kuota Flash 1 GB bisa diakses di kota mana saja dan kapan saja ya :) -Noe',netral,,,
'@fadealhamdani [1/2] Benar  Mas Fadeal. Kouta Flash lokal sebesar 3 GB hanya bisa diakses di Kota aktivasi saja',netral,,,
'@a_nugroho90 Hai  Mas Nugroho. Maksudnya menanyakan kartu perdana yang bisa digunakan untuk aktivasi paket flash 1 5Gb? -Sawn',netral,,,
'@FerryRmdh Bisa aktivasi internet Telkomsel Flash di *363#  tarifnya disesuaikan berdasarkan zona. Info: https://t.co/xHqPW2IaYI -Dhika',netral,,,
'@Telkomsel untuk simpati flash paket internet 30 hari 24 jam full paketnya namanya apa min? Hatur nuhun',netral,,,
'Paket Murah Internet/Flash Telkomsel 8 GB Rp. 80.000 https://t.co/OhpMmHTANd',netral,,,
'@IchaVarma (1/2) Hai  Mbak Icha. Paket Flash Unlimited sudah ditutup ya  silakan aktivasi paket lainnya di *363# ',netral,,,
'@fadealhamdani [1/2]Selamat malam  Mas Fadeal. Terkait keluhan tidak bisa gunakan flash lokal ',netral,,,
'@mr_djoko Hai  Mas Djoko. Mengenai aktivasi paket flash  infokan nomor  lokasi dan tipe handphone-nya melalui DM agr bisa dibantu cek. -Sawn',netral,,,
'@Ihann_nurabidin [2/2] Info Flash: https://t.co/xHqPW2IaYI :) -Kinan',netral,,,
'@sagokiel (1/2) Mas Anwar  gunakan kartu apa? Silakan tekan *363#  pilih paket Flash  pilih yang bulanan ',netral,,,
'@Telkomsel carany aktifasi gmn karena pilihan flash regulernya g ad....???:)',netral,,,
'@chamidgeovani [2] pemakaian kuota Flash Lokal di lokasi atau kota aktivasi paketnya.-Joni',netral,,,
'Cma 1250 doang dpt paket chatting 2bulan tampa lelet dr Telkomsel Flash _™…ç_™…ç [pic] _—” https://t.co/VkaiTJtk2c',netral,,,
'@sagokiel(2/2) Jika ingin kuota yang tidak ada Flash Lokal  silakan aktivasi Flash Reguler di *363# ya https://t.co/xHqPW2IaYI :) -Fatir',netral,,,
'Katanya Flash tp jringanx nyangkut2..nd bs bbm_™…Œ telkomsel parah_™…_',negatif,,,
'@sagokiel (1/2) Sore  Mas Anwar. Saat ini paket promo Flash dari Telkomsel memang ada kuota Flash Lokalnya.',netral,,,
'@fazri91 Kuota flash bisa digunakan pada semua jaringan terkuat yang diterima pada device-nya. -Sawn',netral,,,
'@Telkomsel kenapa simpati sekarang harus pake flash lokal ',netral,,,
'@fazri91  [3/3] proses review tarif paket flash yang selalu Telkomsel lakukan secara reguler. -Lita',netral,,,
'@rizkiantop Pengecekan pemakaian data flash kartuHalo bisa dilakukan dengan ketik UL INFO kirim ke 3636. -Sawn',netral,,,
'@suhendralucian1 [1] Baik  kami cek Paket Flash 2GB untuk Kota Tangerang Selatan dikenakan tarif Rp87.500. Info lengkapnya',netral,,,
'@doktertama [2/2] Silakan aktivasi Flash atau lainnya di *363#. Info lengkap https://t.co/xHqPW2IaYI :) -Nisma',netral,,,
'@doktertama [3/4] kuota Flash nasionalnya selama masih ada sisa kuota. Tapi jika ingin aktivasi paket tersebut di kota Kendari  tidak bisa.',netral,,,
'@doktertama [2/4] maka kuota Flash lokalnya tidak dapat digunakan di Kendari. Jadi ketika di Kendari  bisa menggunakan',netral,,,
'@Rizalfsidiq [4/4] Untuk pengguna kartu As & Loop bisa melakukan pembelian paket Flash di *363#. -Vina',netral,,,
'@Rizalfsidiq [3/4] Contoh  pembelian paket Flash simPATI 4.5 GB di *363*901#  mendapat 120 bintang.',netral,,,
'@Rizalfsidiq [2/4] internet Flash/BIS dari beberapa menu UMB seperti diinfokan pada link https://t.co/DHK2GyQDgW .',netral,,,
'@Rizalfsidiq [1/4] Maksudnya paket Flash atau bukan? Cara mendapatkan bintangnya bisa dari pembelian pulsa data atau melalui aktivasi paket',netral,,,
'Technical meeting Maicon udh mulai nih maiconers! Ayo segera merapat ke flash lounge telkomsel dekat teknik UNDIP! https://t.co/FH1vh6UoIo',netral,,,
'Pantesan dari kemarin telkomsel lemot. Ternyata paket flash habis tanpa pemberitahuan.',negatif,,,
'@suhendralucian1 [1/2] Selamat sore  Mbak Lucy. Tarif paket Flash berdasarkan lokasi aktivasi. Agar bisa kami cek  silakan infokan',netral,,,
'@alfyansaputra [2/2] Jika akses di kota lain  maka yang akan terpotong adalah kuota Flash atau pulsa reguler (saat kuota Flash habis) -Wulan',netral,,,
'@odienholic (2/2) maka kecepetan akan diturunkan maksimal 1Kbps. Info lengkap https://t.co/Wh1qEo2CH5 :) -Jesie',netral,,,
'@rondheng Flash Lokal tidak dapat digunakan karena bukan berada di lokasi aktivasi paketnya ya :) -Lita',netral,,,
'@Andham_45 Hai  Mas Adham. Infokan nomor yang tidak bisa melakukan pembelian paket Flash dan cara aktivasi via DM :) -Dera',netral,,,
'@rondheng [3] ditempat tersebut  maka akan terkena tarif GPRS normal apabila flash utama sudah habis. Info tambahan untuk menggunakan',netral,,,
'@Telkomsel Hi! Paket Flash Telkomsel itu mendukung 4G atau tidak? Soalnya saya liat ada juga paket khusus LTE. Thx',netral,,,
'Jual modem gsm murah dan bergaransi.Vodafone k3765 Prolink phs301 Telkomsel flash 3.75G (wifi).Harga @Rp. 185.000 -)Cp: 0812 7391 9659',netral,,,
'@Priinces_Intan Pagi  Mbak Intan. Cara cek masa aktif paket bisa di *363# (status) atau ketik Flash<spasi>Info kirim ke 3636 :) -Inka-',netral,,,
'@simPATI @chamidgeovani (2/2) flash lokal (kota) sebesar 1 3GB & data 2MB. Kuota lokal hanya berlaku di lokasi aktivasi paket. -Inka',netral,,,
'@Yona_JKT48 Plg Yth  sisa kuota Flash Anda 876KB. Download MyTelkomsel apps di https://t.co/0SpLPUTF2h utk cek kuota&beli paket Flash',netral,,,
'@hellodidad [2/2] Cara cek masa aktif paket  ketik FLASH INFO  lalu kirim ke 3636. Info : https://t.co/xHqPW2IaYI :) -Ana',netral,,,
'@hellodidad [1/2] Selamat pagi  Mas Didad. Paket Flash bisa diaktifkan kembali setelah masa aktif paket sebelumnya berakhir.',netral,,,
'@Telkomsel hehe... Soalnya aku seringnya pake paket flash doank _™…ä_™…ä_™…ä',netral,,,
'@Telkomsel emang harus pake paket tau ya? Paket flash ga bisa?',netral,,,
'@FerryAbdussalam (2/2) Info lengkap silakan cek https://t.co/Wh1qEo2CH5 :) -Jesie',netral,,,
'@FerryRmdh [2/2] Paket Flash  lalu pilih jenis paket yang diinginkan. Tarif berdasarkan zona. Infonya cek https://t.co/xHqPW2IaYI. -Virna',netral,,,
'@FerryRmdh [1/2] Paket internet simPATI 30 hari penggunaan 24 jam  kami sarankan aktivasi paket Flash Ultima di *363#  pilih no.2',netral,,,
'@Telkomsel kalo sinpati flash untuk paket internet 30 hari pemakaian 24 jam penuh.pake nya yang paket apa ya min?',netral,,,
'@AgustienC [2/2] Kalau kuota Flash berlaku di semua lokasi. Info WiFi klik https://t.co/vfTEw2nC5H :) -Alica',netral,,,
'@Telkomsel min  saya dapet 500MB wifi sama 87 MB flash itu cara pake bonusnya gimana?',netral,,,
'@latifahraditya Jika ingin aktivasi paket data  bisa gunakan Flash di *363#  tarif sesuai lokasi. Infonya di https://t.co/xHqPW2IaYI :) -Amy',netral,,,
'@WApriandhika (2/2) Jika Flash Nasional  bisa digunakan di semua wilayah 24 jam. -Jesie',netral,,,
'@WApriandhika [2/2] sedangkan Flash nasional bisa digunakan di semua lokasi ya. -Lim',netral,,,
'@Telkomsel ketika membeli paket internet terdapat pilihan local data dan flash nasional  maksud dari local data dan flash nasional itu apa?',netral,,,
'@gunadi66 (2/2) Jika sudah habis  secara otomatis aksesnya menggunakan kuota Flash :) -Amy',netral,,,
'@Telkomsel Mau tny kl beli kuota flash local + flash yg terpakai yg local dl y? Kuota flash bs dipakai stlh flash localnya hbs atau gmn? Thx',netral,,,
'Beli Hemat Telkomsel Mobile Pulsa Internet Telkomsel Flash Kuota 3.5GBÎ_24jam https://t.co/uFmROkvNTJ https://t.co/hd9jIcDdfV',positif,,,
'@apriMop Pagi  Mas Apri. Perihal tidak bisa aktivasi paket Flash  infokan nomor dan waktu kejadian via DM agar kami cek. -Wana',negatif,,,
"'@Telkomsel min sy mau dftar paket flash bulanan ko g bs ya. sms : ""...telah melebihi batas pembelian yg berlaku ....."" kan bukan paket promo'",negatif,,,
'@Telkomsel mas maaf saya mau kasih keluhan.. tepat jam segini.. pulsa + paket flash saya abis. Pdhal saya lgi mnggunkan paket midnight 5gb',negatif,,,
'@Rhezafahlevi 2/4  sedangkan Flash bisa semua perangkat. Kecepatannya tergantung dari kartunya  saat ini menggunakan kartu simPATI atau As?',netral,,,
'@Rhezafahlevi[3/4]bonus telepon 100 menit dan 400 SMS yang hanya bisa digunakan kesesama Telkomsel. Mengenai paket Telkomsel Flash tidak',netral,,,
'@Telkomsel mau tanya  beda nya paket apple plan dengan paket flash apa ya? apakah kecepatannya sama? trs kelebihan apple plan apaa?',netral,,,
'@Rhezafahlevi [1/4]Pagi  Mas Rezha. Perbedaan apple plan dengan Flash  paket tersebut hanya di khususkan bagi pengguna iPhone saja. Mengenai',netral,,,
'@RizkyRamdhn_  Kouta Flash bisa digunakan kapan saja tanpa adanya WiFi  sedangkan kuota WiFi hanya berada di wilayah y tercover ya :) -Ainul',netral,,,
'@Telkomsel tapi sama saja kan sama flash? Cara memakainya',netral,,,
'@Aim_JunHyung Selamat malam  Mas Aim. Mengenai paket Flash  infokan nomor dan cara aktivasinya via DM ya :) -Dodo',netral,,,
'@Telkomsel malam min utk pket flash 400mb/30hari selama 3bln rp.10rb itu kuotanya hanya 400mb kah atau 1 2GB?',netral,,,
'@EkaHAZAIRIN (1/2) Benar  Mas Eka. Paket BB Full Service hanya memiliki bonus kuota flash sebesar 100 MB.',netral,,,
'@Sagathespy (1/2) Hai  Mas. Saat ini paket akses BBM  Line ataupun WhatsApp tidak bisa dilakukan ketika kuota flash paket TAU sudah habis.',netral,,,
'@nazsh2 (2/2) Silakan aktivasi paket flash lainnya di *363#. Info lengkap cek https://t.co/xHqPW2IaYI :) -Sawn',netral,,,
'@EkaHAZAIRIN Dicek kuota Flash-nya sudah 0  Mas Eka. Jadi  aktivitas browsing selanjutnya akan dikenakan tarif GPRS normal. -Agas',netral,,,
'@JuliPriyanto17 (1) Malam  Mas Juli. Lokasi penggunaan kuota Flash Local tergantung pada lokasi aktivasi paketnya ya.',netral,,,
'@Lukman_Cau [2/2] Silakan aktivasi paket Flash lainnya di *363#. Info https://t.co/xHqPW2IaYI. -Leo',netral,,,
'@faizal_david (3) Untuk paket data lainnya  bisa aktivasi paket Flash via *363#. Infonya ada di https://t.co/xHqPW2IaYI :) -Besta',netral,,,
'@ditachantika Akan aktif kembali  Mbak Dita  namun pastikan paket Flash-nya masih dalam masa aktif saat tiba di Indonesia lagi ya :) -Fuji',netral,,,
'@Telkomsel tapi nanti pas saya balik ke indo  paket flash saya akan aktif kembali gak ya?',netral,,,
'@Telkomsel saya mau tanya. Apabila saya dgn berlangganan paket flash di Indonesia  dan saya aktifkan paket singapore 3 hari  apakah paket',netral,,,
'@densoeminto [1/2] Hai  Mas Soeminto. Saat ini paket Flash Unlimited sudah tidak tersedia. Silakan aktivasi pilihan paket lainnya di *363#.',netral,,,
'@earthtoricho [2/2] dapat menggunakan paket Flash reguler di *363# ya. -Dhika',netral,,,
'@earthtoricho [1/2] Malam  Mas Richo. Jika yang dimaksud aktivasi paket internet Telkomsel Flash  bisa. Kartu simPATI Loop',netral,,,
'malam @Telkomsel! bisa di infokan paket flash unlimited harian  mingguan  dan bulanan??',netral,,,
'@Telkomsel paket promo flash lewat *550*890#',netral,,,
'@Telkomsel min  user simpati loop bisa pindah paket ke simpati flash ngga? Thx',netral,,,
"'@Telkomsel ""Maaf Anda tidak bisa mengaktifkan paket Flash ini karena tipe handset Anda tidak terdaftar."" Saat mau dftr paket samsung galaxy'",netral,,,
'Kagak bisa min  harus d folbek dulu baru bisa DMan.. RT @Telkomsel: @alfian_photoID Hai  Mas Alfian. Terkait keluhan kuota flash',netral,,,
'@fashop_style Iya  jika aktivasinya di Serang  Banten maka Flash Lokal hanya bisa digunakan di lokasi tersebut juga ya. -Naila',netral,,,
