content,original_id,from,date_created,sentiment,original_sentiment,
Nover_Z di Presiden-residen014com di Prabowoob hanya segitu iya yang bisa buat dukung di jokowi_do-do mbok mikir dikit agar tidak lihat ngawur,'461856908207345665','moharifwidarto','2014-05-01 20:17:22','Other','Possibly Positive',
Nover_Z anak isu ciprat duit Busway karat ini jawab Jokowi httptcoaWyOQ9ckxc di Presiden-residen014com jokowiPENIPU,'461734807060246529','sekarbarbiegirl','2014-05-01 12:12:11','Other','Other',
anukman - - bayang saya calon Mensesneg di depan Jokowi dan bu mega he,'461677579217281024','mantriss','2014-05-01 08:24:47','Other','Possibly Negative',
anukman di mantriss jgn gr dulu Jokowi hanya manfaat fasilitas Phone a Friend KuisTV,'461677538641596416','AgusSaptono','2014-05-01 08:24:37','Other','Possibly Positive',
anull aburizalbakrie ada demo may day Jokowi Kunjungi buruh yang sakit httptcoRt0VTHPxRJ,'461794889664327680','Peter_S_Becks1','2014-05-01 16:10:56','Other','Possibly Positive',
anull aburizalbakrie Dahlan sebut ide Jokowi hapus subsidi bbm rasional httptcoHjUTb9Gs9nya,'461802479970422784','Peter_S_Becks1','2014-05-01 16:41:05','Other','Possibly Positive',
anull aburizalbakrie Dahlan sebut ide Jokowi hapus subsidi bbm rasional httptcoHjUTb9Gs9nya Peter_S_Becks1,'461802498567974912','Peter_S_Becks1','2014-05-01 16:41:10','Other','Possibly Positive',
anull aburizalbakrie janji Jokowi di hari buruh httptco5EM17mgVEW,'461749990063632384','Peter_S_Becks1','2014-05-01 13:12:31','Other','Other',
anull aburizalbakrie NasDem ungkap rahasia damping Jokowi httptcokAXEUO6vUN,'461790907504017408','Peter_S_Becks1','2014-05-01 15:55:06','Other','Possibly Negative',
anull aburizalbakrie NasDem ungkap rahasia damping Jokowi httptcokAXEUO6vUN Peter_S_Becks1,'461790913279582208','Peter_S_Becks1','2014-05-01 15:55:08','Other','Possibly Negative',
anull aburizalbakrie tengok buruh sakit Jokowi sindir demo hura - hura httptcoRWX6L7Rgli,'461798708884287489','Peter_S_Becks1','2014-05-01 16:26:06','Other','Other',
anull aburizalbakrie tengok buruh sakit Jokowi sindir demo hura - hura httptcoRWX6L7Rgli Peter_S_Becks1,'461798721001648129','Peter_S_Becks1','2014-05-01 16:26:09','Other','Other',
anull Bertemu buruh perempuan Jokowi moga saya bisa juang hak mereka dalam ingat hari buruh se httptco2H5z0U5uzC,'461720417753784320','183Om','2014-05-01 11:15:00','Other','Possibly Positive',
anull buruh Jawa timur dukung Jokowi httptcowVsAskoL0w HaiStalker,'461619470499188736','Daniel_Hezart','2014-05-01 04:33:52','Other','Other',
anull buruh ksn Jokowi Ical dan Prabowo tak pro buruh massa buruh dari konfederasi serikat nasional ksn m httptco3W7DB18GJt,'461776841536073729','183Om','2014-05-01 14:59:13','Other','Other',
anull cak Imin jadi Cawapres Jokowi httptcojUoFuQqJ7Q HaiStalker,'461674455257710593','Daniel_Hezart','2014-05-01 08:12:22','Other','Other',
anull demo di istana buruh tolak Jokowi jadi presiden karena dia tidak pihak pada buruh kami selalu ter httptcomzqmEqSmif,'461802572366360577','183Om','2014-05-01 16:41:27','Other','Other',
anull demo di istana guru honorer minta agar Jokowi atau Prabowo jadi presiden ribu guru honorer laku httptcoRbaWWAFNQ5,'461747396360155136','183Om','2014-05-01 13:02:12','Other','Other',
anull hamzah haz ke Jokowi sda masih Ngotot ke Prabowo httptco8TNz159yX1 HaiStalker,'461643202802352128','Daniel_Hezart','2014-05-01 06:08:11','Other','Other',
anull hamzah haz ke Jokowi sda masih Ngotot ke Prabowo ppp terus jalin komunikasi dengan semua tum parp httptcoh36DPPTQJl,'461647695656927232','Wiryanything','2014-05-01 06:26:02','Other','Other',
anull ini alas buruh ogah sodor kontrak politik kepada Jokowi httptcocoqzKj2niL,'461868502500900864','NewbieArt','2014-05-01 21:03:26','Other','Other',
anull ini kata Jokowi soal baju Jokowi - Ahok jangan pisah httptcoI8dd98FXIn HaiStalker,'461730692569628672','Daniel_Hezart','2014-05-01 11:55:50','Other','Other',
anull ini kata Jokowi soal baju Jokowi - Ahok jangan pisah kaos galau yang minta Jokowi - Ahok tak dip httptcoe72JdISsff,'461736126902853632','183Om','2014-05-01 12:17:25','Other','Other',
anull Jokowi cuma mau pasang telinga di Musrenbangnas acara yang selalu awal oleh pidato arah dari Presi httptcona587fyQBz,'461657734912290816','183Om','2014-05-01 07:05:55','Other','Other',
anull Jokowi Effect anggap mampu tekan dana kampanye Caleg PDIP Caleg asal PDIP a keluar ki httptco6TA0Nyfaur,'461912419434909696','183Om','2014-05-01 23:57:57','Other','Possibly Positive',
anull Jokowi ingin hapus subsidi bbm dalam 4 tahun Dahlan punya terobos gubernur dki Jakarta Joko Widodo httptcoWvevtGGEtc,'461825752984338432','183Om','2014-05-01 18:13:34','Other','Other',
anull Jokowi nak kemeja kotak - kotak baru untuk Pilpres Capres pdi juang Joko Widodo kena ke httptcorJDRBlyGrM,'461719971655974913','gombalEa','2014-05-01 11:13:14','Other','Possibly Negative',
anull Jokowi daripada demo lebih baik buruh patungan beli ambulans httptcoHiKwJYjzl8 HaiStalker,'461797575331307520','Daniel_Hezart','2014-05-01 16:21:36','Other','Possibly Positive',
anull Jokowi daripada demo lebih baik buruh patungan beli ambulans gubernur dki Jokowi blusukan tengok bu httptcoCKK9JaH4JU,'461799558620524544','gombalEa','2014-05-01 16:29:29','Other','Possibly Positive',
anull Jokowi sudah ada titik terang dengan ppp dan pkb Capres PDIP Joko Widodo nyata bicara ka httptcoZRFGCTilHv,'461695105494040576','183Om','2014-05-01 09:34:25','Other','Other',
anull Jokowi sudah betul itu ganjar marah masa beri hadiah gubernur Jawa tengah ganjar Pranowo httptcoPitIx8JOrB HaiStalker,'461718450830733312','Daniel_Hezart','2014-05-01 11:07:11','Other','Possibly Negative',
anull Jokowi sudah betul itu ganjar marah masa beri hadiah gubernur Jawa tengah ganjar Pranowo marah pet httptcofFMQnjwZTO,'461720081324441600','183Om','2014-05-01 11:13:40','Other','Possibly Negative',
anull kondisi ini bisa bikin Jokowi sport jantung partai Gerindra belakang ini kerap melontarka httptcoSHWn2njkQs HaiStalker,'461829050894274560','Daniel_Hezart','2014-05-01 18:26:40','Positive','Positive',
anull kondisi ini bisa bikin Jokowi sport jantung partai Gerindra belakang ini kerap lontar puisi - puis httptcoyENCG1DO6y,'461821887459254272','183Om','2014-05-01 17:58:12','Positive','Positive',
anull KSPI Bertemu Jokowi seperti sua dengan malaikat Izrail buruh dari konfederasi serikat Peke httptcoJsAvrOmCNp HaiStalker,'461867060042035200','Daniel_Hezart','2014-05-01 20:57:42','Other','Possibly Positive',
anull KSPI Bertemu Jokowi seperti sua dengan malaikat Izrail buruh dari konfederasi serikat kerja Indonesi httptco5aTMyYTROj,'461859268598063104','183Om','2014-05-01 20:26:45','Other','Possibly Positive',
anull may day Jokowi Blusukan Kunjungi buruh sakit di Jakut calon presiden PDIP Joko Widodo manfaat mom httptcoPmWkGcwnX1,'461771495325192192','183Om','2014-05-01 14:37:58','Other','Possibly Positive',
anull Nasdem Cawapres damping Jokowi umum usai 9 mei Cawapres akan umum surya Paloh dan Megawati httptcoNiKj73wQnh,'461839811569922048','183Om','2014-05-01 19:09:26','Other','Possibly Negative',
anull Nasdem damping Jokowi yang pernah Kunjungi Gondangdia jadi bisa pasti cawapres untuk Jokowi b httptcoNlq8w0BHJM,'461772477379510273','183Om','2014-05-01 14:41:52','Other','Other',
anull null aburizalbakrie janji Jokowi di hari buruh httptco5EM17mgVEW,'461755409704173568','Peter_S_Becks1','2014-05-01 13:34:03','Other','Other',
anull PDIP pkb dan NasDem Deal ppp susul koalisi dukung Jokowi makin kuat Setelah partai NasDe httptcoBinNb9zpyd,'461686914492293121','Wiryanything','2014-05-01 09:01:52','Other','Other',
anull pkb rapat ke Jokowi bagaimana nasib Pencapresan Prabowo httptcoszfvUn93QH HaiStalker,'461730290797268993','Daniel_Hezart','2014-05-01 11:54:14','Question','Question',
anull pkb rapat ke Jokowi bagaimana nasib Pencapresan Prabowo pkb pilih rapat ke PDIP dukung ca httptcogrMGxXMWSL,'461736447628689408','183Om','2014-05-01 12:18:42','Question','Question',
anull pkb rapat ke Jokowi Gerindra yakin Pencapresan Prabowo tetap aman httptcod8etgOd1Zf HaiStalker,'461848044464398336','Daniel_Hezart','2014-05-01 19:42:09','Other','Other',
anull pkb rapat ke Jokowi Gerindra yakin Pencapresan Prabowo tetap aman di saat PDIP sudah pasti duku httptcoDsbC529yR2,'461850430960443393','183Om','2014-05-01 19:51:38','Other','Other',
anull Prabowo dapat dukung dari relawan Jokowi isu langgar ham kerap terpa capres dari pa httptco0iKAJHajc8 HaiStalker,'461886645231316992','Daniel_Hezart','2014-05-01 22:15:32','Other','Other',
anull Prabowo dapat dukung dari relawan Jokowi isu langgar ham kerap terpa capres dari partai Gerindr httptcoAHBdhuXTI4,'461877099486134272','183Om','2014-05-01 21:37:36','Other','Other',
anull puluh buruh perempuan Geruduk rumah nas Jokowi puluh buruh perempuan yang gabung dalam komite httptco3D9mKUSKyP,'461707499683328000','183Om','2014-05-01 10:23:40','Other','Other',
anull slang Mahfud md paling cocok Dampingi Jokowi personel grup Band slang Bimbim harap pd httptcotOiBJF7Tcv HaiStalker,'461585209004011520','Daniel_Hezart','2014-05-01 02:17:44','Other','Possibly Positive',
anull slang Mahfud md paling cocok Dampingi Jokowi personel grup Band slang Bimbim harap PDIP menggande httptcooFiixGPvN9,'461592759787208704','183Om','2014-05-01 02:47:44','Other','Possibly Positive',
anull soal kemeja putih Dahlan Iskan saya bangga tiru pak Jokowi httptcouxHL0Lr6Fh HaiStalker,'461814496978157568','Daniel_Hezart','2014-05-01 17:28:50','Other','Other',
anull soal kemeja putih Dahlan Iskan saya bangga tiru pak Jokowi kemeja putih kian populer di pilu 2014 httptco2XOUEgOoXB,'461818410892935169','183Om','2014-05-01 17:44:23','Other','Other',
anull survei Ryamizard tepat jadi Cawapres Jokowi Pasca - Pileg 9 april 2014 ujung marak man httptco7fEWsA8963 HaiStalker,'461847819788091393','Daniel_Hezart','2014-05-01 19:41:15','Other','Other',
anull survei Ryamizard tepat jadi Cawapres Jokowi Pasca - Pileg 9 april 2014 ujung marak manuver koalisi httptcoJdw2HXPI59,'461841013993000960','183Om','2014-05-01 19:14:12','Other','Other',
aNurulAiniID di KOK_Indo komunitas kurus ini siapa bos adik Jokowi,'461718915190501377','angkugadang_','2014-05-01 11:09:02','Other','Other',
aNurulAiniID di angkugadang_ Ayok Follow di KOK_Indo gabung sama para komunitas orang kurus indonesia koki d Gokil deh - di jokowi_do-do,'461718143316922368','angkugadang_','2014-05-01 11:05:58','Other','Other',
aNurulAiniID knp harus jokowi pak rt di angkugadang_ di NurulAiniID di KOK_Indo komunitas kurus ini siapa bos adik Jokowi - - jokowi gemuk,'461720820004311040','angkugadang_','2014-05-01 11:16:36','Question','Question',
aobrolanpolitik - terus mau apain kalau tidak demo sanggup kah Jokowi penuhin hak - hak buruh yah dasar guplaki,'461764051123453952','bustang72','2014-05-01 14:08:23','Other','Possibly Positive',
aocidsshi jokowi biber o,'461908529230540800','exohunjey','2014-05-01 23:42:29','Other','Other',
audie Jokowi kenapa g datang,'461824385620254721','opahcuki','2014-05-01 18:08:08','Other','Possibly Positive',
audie kenapa rupa yg pakai topeng jokowi juga banyak tanya saja yang demo depan istana,'461811941149650944','opahcuki','2014-05-01 17:18:41','Other','Possibly Positive',
audie nah iya kan itu benar pakai topeng jokowi gw g bohong kan,'461819311141580800','opahcuki','2014-05-01 17:47:58','Other','Possibly Positive',
audheanz di PartaiSocmed di malimasykur di alexbiack di GantiJakarta di JKWaInd tidak pernah lihat film jokowi yjgn bicara smbrgnigmn kalau orang tua kamu yang ejek,'461862742354169856','NylaLeeDonghae','2014-05-01 20:40:33','Question','Question',
audheanz di tbayupatti di PartaiSocmed di BukanCowokLebay di TrioMacan-acan000 di JKWaInd saat ini hanya di jokowi_do-do yang bkrja dengan hati dn dekat dengan rakyat,'461896772604801026','patih_patria','2014-05-01 22:55:46','Other','Other',
auvang maksud jokowi sama sokap biar jadi dua puter ler v,'461849510155546624','Ridetou','2014-05-01 19:47:58','Other','Other',
aofficialJKTab Lyrik lagu Jokowi presiden dari Pelayan rumah makan di youtube httptcollbaPR7aZa JKWaP httptcou1wFcePqY,'461737430907748352','ari_visces','2014-05-01 12:22:36','Other','Other',
aOfficialNETNews hari buruh dunia Jokowi kunjungi korban celak kerja NETij httptcoyirBEebOkvini lebih makna,'461814928710455296','bili_iBeloG','2014-05-01 17:30:33','Other','Other',
Oi_KOTABEKASI buruh yang kerja di luat negri dukung jokowi buruh di di indonesia dukung prabowo gakompak,'461801179786141696','Oi_KOTABEKASI','2014-05-01 16:35:55','Other','Possibly Positive',
aokayudistira sst bicara apa sechjgn besrisik saya lagi nonton di jokowi hai,'461901985873027072','athiesleo','2014-05-01 23:16:29','Other','Other',
aokayudistira di jokowi_do-do di presiden-presiden014com di ronnie_rusli SBSI Jokowi nol besar di mata buruh httptcoCs3pz1RzlP,'461870713193115648','ME_Tono','2014-05-01 21:12:13','Other','Other',
aokayudistira di Presiden-residen014com di jokowi_do-do ini dosa PDIP yang profesional asing httptcomgV0TeUdeo,'461778108970840064','wir0sableng_212','2014-05-01 15:04:15','Other','Other',
aokayudistira ump yang kecil di dki suai bijak di jokowi_do-do pengaruh daerah lain lbh rendah dari dki di presiden-presiden014com,'461771109562478592','ronald_lewar','2014-05-01 14:36:26','Other','Other',
aokezonemobile KSPI tuding Jokowi langgar ham buruh httptcoHZJMs5-s5u5s,'461847170287546371','solehSAB','2014-05-01 19:38:40','Other','Possibly Positive',
aokezonenews Jokowi Ical tolak undang buruh httptco0qRBpqplHA,'461731061546754048','Rafliwijaya_','2014-05-01 11:57:18','Other','Other',
aokezonenews prabowo orang nya jokowi di datengin buruh perempuan bayar dia siang tadi ups pasu nasi bungkus ngamuk ma saya ini bntr lagi,'461825364289798144','tysonaly81','2014-05-01 18:12:01','Other','Possibly Negative',
aokezonenews buruh akan pilih Capres seperti Jokowi httptcoX0sFxgSqUl,'461680727998734337','RoniNasty','2014-05-01 08:37:17','Other','Other',
aokezonenews demo di lokalisasi Dolly susup kampanye Jokowi httptcoA7QJkueQTN - - hm,'461761257347883008','angkugadang_','2014-05-01 13:57:17','Other','Other',
aokezonenews ajak dukung Jokowi buruh rasa tipu httptcoD2WwFyoK39,'461829572573417472','MohSyaripudin','2014-05-01 18:28:45','Other','Other',
aokezonenews Outsourcing lahir di era mega buruh tolak Jokowi httptcoNPnFPzI14T - - - hm,'461761929464139776','angkugadang_','2014-05-01 13:59:57','Other','Other',
aokezonenews ratus Mucikari dan psk Dolly turun ke jalan httptcoik4SmLuKIkdukung jokowi eh,'461794387567972352','verafirmansyah','2014-05-01 16:08:56','Other','Other',
aOlalaMakan di kritik_us di jokowi_do-do di Presiden-residen014com iya tapi bukan untuk 01 ri,'461910570254360576','Suara_Egaliter','2014-05-01 23:50:36','Other','Other',
aolipku di ulinyusron berita imbang ajak Rieke dukung Jokowi buruh se - Jatim rasa tipu httptcoRJnsqQ83vn,'461910112668377088','jeehadielbanna','2014-05-01 23:48:47','Other','Other',
aOmatdoctor di MustofaNahra di TiaMitha buruh tidak akan pernah dkung jokowi kalau ada yang dukung bilang ke saya dari buruh mna dan NoPUK brpa,'461695518179995648','gatot_suryo','2014-05-01 09:36:04','Question','Question',
aOmTit saya tidak kondisi anak hanya bantu dari jauh jokowi JKWaP mjd teladan,'461910031554727937','Widarji','2014-05-01 23:48:28','Other','Other',
aondarnis di IrensCANTIK di desparsa di RRudian di herilatief di jokowi_do-do di Angeliaputrica bayar disik karyawan belum Capres httptcouQg8qomIRv,'461883749316046848','Partaredja','2014-05-01 22:04:01','Other','Possibly Negative',
aondarnis mas Jokowi tidak jujur gitu,'461632272739733504','ditomarsudi','2014-05-01 05:24:45','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 931,'461689917249036290','Nuraisah_UF','2014-05-01 09:13:48','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 93-93,'461689946282016768','Nuraisah_UF','2014-05-01 09:13:55','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 933,'461689957208162304','Nuraisah_UF','2014-05-01 09:13:58','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 934,'461689972886487041','Nuraisah_UF','2014-05-01 09:14:01','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 935,'461689986128310272','Nuraisah_UF','2014-05-01 09:14:05','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 936,'461689993975435264','Nuraisah_UF','2014-05-01 09:14:07','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 937,'461690004599611392','Nuraisah_UF','2014-05-01 09:14:09','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 938,'461690015785832450','Nuraisah_UF','2014-05-01 09:14:12','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 939,'461690023205552128','Nuraisah_UF','2014-05-01 09:14:13','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 940,'461690154353045504','Nuraisah_UF','2014-05-01 09:14:45','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 941,'461690163756675072','Nuraisah_UF','2014-05-01 09:14:47','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 943,'461690177178464256','Nuraisah_UF','2014-05-01 09:14:50','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 944,'461690186355601408','Nuraisah_UF','2014-05-01 09:14:52','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 945,'461690194068918272','Nuraisah_UF','2014-05-01 09:14:54','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 946,'461690202751127553','Nuraisah_UF','2014-05-01 09:14:56','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 947,'461690211077214208','Nuraisah_UF','2014-05-01 09:14:58','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 948,'461690223345147904','Nuraisah_UF','2014-05-01 09:15:01','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 949,'461690246065713153','Nuraisah_UF','2014-05-01 09:15:07','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 950,'461690275531091969','Nuraisah_UF','2014-05-01 09:15:14','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 951,'461690283143352322','Nuraisah_UF','2014-05-01 09:15:15','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 95-95,'461690291586465792','Nuraisah_UF','2014-05-01 09:15:17','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 953,'461690298884558848','Nuraisah_UF','2014-05-01 09:15:19','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 954,'461690308137201664','Nuraisah_UF','2014-05-01 09:15:21','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 955,'461690321760301056','Nuraisah_UF','2014-05-01 09:15:25','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 956,'461690333995077633','Nuraisah_UF','2014-05-01 09:15:28','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 957,'461690342706671616','Nuraisah_UF','2014-05-01 09:15:30','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 958,'461690351359496192','Nuraisah_UF','2014-05-01 09:15:32','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 959,'461690361484967936','Nuraisah_UF','2014-05-01 09:15:34','Other','Other',
aOopsHOTSA pimpin sederhana tapi tetep wibawa seperti jokowi dodo PemimpinSedep 960,'461690377066405889','Nuraisah_UF','2014-05-01 09:15:38','Other','Other',
aootocta di Isk70_TheGreat di Sarah_Pnd di opahcuki di rmolco menolaklupa jadi susup biodata Jokowi pada lembar soal un tempo hari,'461754269801013248','nonarray','2014-05-01 13:29:31','Other','Other',
aootocta di Isk70_TheGreat di Sarah_Pnd di opahcuki di rmolco tidak ada tindakan apa atas susup biodata Jokowi pada lembar soal un menolaklupa,'461754581362282496','nonarray','2014-05-01 13:30:45','Other','Other',
aopahcuki di Redjopi hiburuh masih kcewa sma pak jokowi buruh msih ingat waktu tetap umr kmarin pak jokowi profesional usaha d,'461814017124597760','PitaTembong','2014-05-01 17:26:56','Other','Possibly Negative',
aopahcuki di vannjoo lebih baik anda twit tentang baik prabowo dari pada ngejelekin jokowi mllu,'461898934823038977','taufiqaris','2014-05-01 23:04:22','Other','Other',
aopahcuki ini daripada kamu pusing cari pakai topeng buat nyinyir mega jokowi httptcoJbpqtUvBuv,'461818537091538944','oedddie','2014-05-01 17:44:54','Other','Other',
aopahcuki tapi fungsi buat nyerang jokowi beda dengan spanduk prabowo mikir,'461820239890501632','oedddie','2014-05-01 17:51:40','Other','Other',
aopahcuki di Ronnie_Rusli dominasi kubu jr yang Kristean evangelis pada Jokowi resah kubu kristen httptcoEg31mqIgFO,'461841015557484545','dalgonyes','2014-05-01 19:14:13','Other','Other',
aopahcuki ngebet banget rieke jadi mentri apa belain jokowi ampe sgitunya munafik amat kamu juga dompleng buruh oneng pea Hahaha,'461868179321417729','UtomoHady','2014-05-01 21:02:09','Negative','Negative',
aopahcuki ni yang pecat sby gara kasus tki di rmolco jumhur Hidayat tuding Jokowi pro httptcomjN0jU1bYM,'461841307564904448','dalgonyes','2014-05-01 19:15:22','Other','Possibly Negative',
Oralali_yo dari awal st saya utara jokowi prabowo geridra pdip satu itu emas indonesia bila ada yang satu now watching jadi ri 2,'461823953413996544','putriwonosobo2','2014-05-01 18:06:25','Other','Other',
osvan_w di RatnaSpaet di christiyantosw di Agus_hari di asmadajul jokowi bingung dijakarta mau ngapainblusukan ngabisin budget,'461559458900897793','vrustl','2014-05-01 00:35:25','Other','Other',
aotalapaw Gawuik-awuik karampang sen di angkugadang_ Bagiselah samo banyak ka jokowi kakak prabowojadi na baliau tu apo - - sampai luko d,'461830900011913217','angkugadang_','2014-05-01 18:34:01','Other','Possibly Positive',
apaijodirajo tidak ah saya sudah p rosul yaitu muhammadtuhan saya juga ALLH SWTyg blom tu presiden yang amanah iya pak jokowi,'461842819968016384','taufiqaris','2014-05-01 19:21:23','Other','Other',
apaijodirajo sudah sana kalian angkat saja itu Jokowi dan Prabowo jadi nabi baru bikin agama baru kali sampah - - mantap da saudara laki d,'461841527275126785','angkugadang_','2014-05-01 19:16:15','Other','Other',
aPanglimaAdil Mendikbud m nuh ragu Esemka Jokowi bangga Esemka httptcoQm9sXZn8Tc JKWaP,'461600368040763393','triomacan2000AD','2014-05-01 03:17:58','Other','Other',
aPaPanji Jokowi real Action not just vision,'461795397220847616','lakistyle','2014-05-01 16:12:57','Other','Other',
apapanji di foto_prabowo di hendrasusilo di rudisengkey prabowo dulu yang konfirmasi hadir Jokowi takut ketemu wk,'461818428219981825','AkunReformasi','2014-05-01 17:44:28','Other','Other',
aPartaiHANURA di PDI_Perjuangan di jokowi_do-do Yuddy Chrisnandi lebih baik Hanura gabung PDIP dukung httptcoHz868uWgbI Presiden-residen014,'461644492878016512','Presiden2014com','2014-05-01 06:13:18','Other','Possibly Positive',
aPartaiHANURA di wirantoigaj di jokowi_do-do Hanura Jokowi datang ke rumah Wiranto sama tokoh asal solo httptcoWl2Az7ouuv Presiden-residen014,'461687610411208704','Presiden2014com','2014-05-01 09:04:38','Other','Other',
aPartaiHANURA di wirantoigaj di jokowi_do-do Hanura Wiranto dan Jokowi ketemu karena sama - sama dari solo httptco35p7FwSDeP Presiden-residen014,'461686831075962881','Presiden2014com','2014-05-01 09:01:32','Other','Other',
aPartaiHANURA di wirantoigaj di jokowi_do-do Sambangi rumah Wiranto Jokowi sudah kunci dukung Hanura httptcoIbiYPpEGUu Presiden-residen014,'461618394203045888','Presiden2014com','2014-05-01 04:29:36','Other','Possibly Positive',
aPartaiSocmed tum rt aBisniscom heboh ada sorot pelangi di poster Jokowi warga anggap tanda Jokowi menang httptcoFQ8i7Mo8d6,'461801692011315200','Pelangisakti','2014-05-01 16:37:57','Other','Possibly Positive',
aPartaiSocmed yang ut bukti ingkar janji tu jokowijanji sth di dki eehh ini ut ngebet bnget jadi capresgk,'461859201350774784','sarmi41411706','2014-05-01 20:26:29','Other','Other',
apartaisocmed di alexbiack di gantijakarta kalau ayah jokowi kayak ap atau sudah meningal,'461776580373929984','malimasykur','2014-05-01 14:58:10','Question','Question',
aPartaiSocmed di alexbiack di GantiJakarta ok lah kalau mmg benar tapi buku ini tidak lbh hanya untuk pencitraanbikin buku tentang ibu jokowicome on,'461783706290491392','DidoLedo','2014-05-01 15:26:29','Question','Question',
aPartaiSocmed di aminpranata_ di aameldaf di purbamang dukungjokowi_do-do di PDI_Perjuangan,'461900004953559040','Hugoriyanta1','2014-05-01 23:08:37','Other','Other',
aPartaiSocmed di asmadajul di Eyank_Bob di kurawa jokowi itujonnya walkerminuman rasi,'461692884035452929','eyan_55','2014-05-01 09:25:36','Other','Other',
aPartaiSocmed di deddyinteristi kalau jokowi tidak mungkin bisanerani wong boss nya dulu yang teken buruh kontrakihe,'461901949403549696','cahyo098765','2014-05-01 23:16:21','Other','Possibly Negative',
aPartaiSocmed di garishitam_ di seru di mohmahfudmd Jokowi kan seperti dewa jadi tidak perlu wakil Jokowi tok sudah cukup,'461885010761359361','PurpleSky_007','2014-05-01 22:09:02','Other','Other',
aPartaiSocmed di greatharun di PSLampung kenapa upaya lemah Jokowi re rr dorong bagai cawapres Jokowi,'461896993233571841','ignbud','2014-05-01 22:56:39','Other','Possibly Negative',
aPartaiSocmed di IndosiarID di AmilGagula event eventjkt jakarta berita indonesia bule expat support bpak Jokowi,'461905820267986944','Tr333ple','2014-05-01 23:31:44','Other','Other',
aPartaiSocmed di IndosiarID di jokowi_do-do siap kupi sama suatu dulu buat ketuahe,'461886879919382530','bangDO2','2014-05-01 22:16:28','Other','Other',
aPartaiSocmed di intel_TL di FeryPu justru jokowi berani naik upah minimum provinsi,'461907040881762304','ade_nico','2014-05-01 23:36:35','Other','Other',
aPartaiSocmed di malimasykur di alexbiack di gantijakarta jokowi tidak jelas ortunya begitu habis negara ini kalau presiden di JKWaInd,'461834646326476800','oedheanz','2014-05-01 18:48:54','Other','Possibly Negative',
aPartaiSocmed di malimasykur di alexbiack di gantijakarta jokowi sang raja blusukan ala citra itu iya,'461782008331382784','Remaja_BandeL','2014-05-01 15:19:44','Other','Possibly Positive',
