content,original_id,from,date_created,sentiment,original_sentiment,
1 pkb rapat ke Jokowi Gerindra yakin Pencapresan Prabowo tetap aman FollowRadioPepatah,'461842796790693888','UntukHatiKecil','2014-05-01 19:21:18','Other','Other',
1 Prabowo aksi di gbk ke mana Jokowi FollowRadioPepatah,'461858373390983169','UntukHatiKecil','2014-05-01 20:23:11','Question','Question',
1 puluh buruh perempuan Geruduk rumah nas Jokowi FollowRadioPepatah,'461703445884325888','UntukHatiKecil','2014-05-01 10:07:34','Other','Other',
1 MelawanLupaLagi ingat jam siapa outsourcing buat jam Megawati BuruhTolakJokowi,'461841811036594176','moharifwidarto','2014-05-01 19:17:23','Other','Other',
1 eng ing eeng muncul berita duet Jokowi - Ryamizard kerucut jadi pasang caprescawapres dari PDIP Bgmn kita sikap,'461911550194761730','TrioMacan2000','2014-05-01 23:54:30','Other','Possibly Negative',
1 ini bentuk peduli Jokowi pada para buruh,'461910285767290880','muhammadedi19','2014-05-01 23:49:28','Other','Other',
1 komitmen Jokowi kepada buruh dan kerja seluruh indonesia pada hari buruh adalah 1 juang sama dpr serikat BuruhPekerja,'461709156383068161','jasmev2014','2014-05-01 10:30:15','Other','Other',
1 pak jokowi bagaimana konsep pimpin dalam islam loh kenapa gelagap JASMEVee,'461805147736133632','sugih_g','2014-05-01 16:51:41','Question','Question',
1 atau presiden sama saja yang penting ada presidenyaPresiden-residen014com,'461836947439112192','AndikPonco','2014-05-01 18:58:03','Other','Other',
1000000 jokowi presiden,'461872104929894400','wawansembos123','2014-05-01 21:17:45','Other','Other',
1Capek baca bully anti Jokowi memang harus kalem saja tunggu hari h pilpres saja nanti tahu siapa yang jadi presiden,'461733145033715712','JonliBMasmur','2014-05-01 12:05:35','Other','Other',
1Kita turun ke jalan bukan untuk hura - hura Jokowi saran buruh bantu orang sakit,'461809152033972225','HadiSoegeng','2014-05-01 17:07:36','Other','Other',
1Koalisi NusantaraGolkar demokrat Gerindra pks ppp pan pkb niscaya koalisi nusantara ini dapat kubur hidup mimpi Jokowi,'461691949163245568','Budhiusmp','2014-05-01 09:21:53','Other','Other',
152014 2200 Capres Buzz besar raih Jokowi besar 36647,'461893353580548096','mudha_satriya','2014-05-01 22:42:11','Other','Other',
152014 2200 Capres net Sentiment besar raih Jokowi besar 40648,'461893385478221825','mudha_satriya','2014-05-01 22:42:19','Other','Other',
152014 2200 Capres Share of Awareness besar raih Jokowi besar 560-0,'461893412003016704','mudha_satriya','2014-05-01 22:42:25','Other','Other',
10 day di ln laut bawah Dept Manpower kita sangat rancu,'461888000830357504','wstrisno','2014-05-01 22:20:55','Other','Other',
10 Bener kata jokowi daripada kamu demo rusuh begitu lebih baik biaya demo kamu belikan ambulan atau patungan bikin usaha sendiri,'461747061411831808','Melawanarah','2014-05-01 13:00:52','Other','Other',
1000 Jokowi kabar ke rembang di mbah maimun,'461702794806714368','InfoRembang','2014-05-01 10:04:58','Other','Other',
10Jokowi percaya itu bisa realisasi kalau kita semua juang cipta kondisi industri nasional yang baik,'461910495138562048','muhammadedi19','2014-05-01 23:50:18','Other','Possibly Positive',
10Terkait tugas bersih yang ke rumah nas Jokowi bisa di cek di,'461857847605596161','ilung34','2014-05-01 20:21:06','Other','Possibly Positive',
100 dukung calon presiden yang berani hapus karyawan kontrak mau jokowi prabowo dan wiranto,'461717660711915520','sugiarto445','2014-05-01 11:04:03','Other','Other',
100 persen bukan kata - kata IWAN FALS kata - kata dari pembenco Jokowi pasti di iwanfalsclub,'461711682419441666','fikrihabibullah','2014-05-01 10:40:17','Other','Other',
1000 masuk parpol lain juga sirik habis sama jokowi di Iwanbai,'461879604760686592','RRudian','2014-05-01 21:47:33','Other','Possibly Negative',
1000 PENYUSUPii relawan Jokowi balik arah dukung Prabowo,'461903558242095104','SofyanGuntur10','2014-05-01 23:22:44','Other','Possibly Negative',
11 - 1-1 pilih Jokowi sama saja dengan pilih Megawati,'461868156336631810','habibmemet','2014-05-01 21:02:04','Other','Other',
11 day tenaga kerja laut adalah outsourcing tidak ada jamsostek,'461888995492757504','wstrisno','2014-05-01 22:24:52','Other','Other',
11 Sangking marah ketua rampok pun koar akan makan taik kuda ioKg dan telanjang di monas jika menang,'461712939871776768','TaiKuda10Kilo','2014-05-01 10:45:17','Other','Other',
1-1 day perintah datang harap baik soal laut,'461889909079293952','wstrisno','2014-05-01 22:28:30','Other','Possibly Negative',
1-1 dan dengan atau tanpa Prabowo insya Allah Jokowi tetap menang 1 putar karena rakyat st bulat dukung Jokowi jadi ri 1 karena jujur sederhana,'461896475526430721','JinggaApi','2014-05-01 22:54:36','Other','Other',
1-1 NasDem tak akan Recoki pilih Cawapres Jokowi,'461900564998393856','jay_ray6','2014-05-01 23:10:51','Other','Other',
1-1 saat ini cak Imin a sudah hampir final akan koalisi dengan PDIP usung Jokowi,'461573509693440000','rendangbalado','2014-05-01 01:31:14','Other','Other',
1-1 siapa belakang Jokowi masyarakat indonesia bukan negara negara maju kami hoby guna bahasa lokal oraopopo degaga masalah,'461559230592323584','JangkarJokowiSu','2014-05-01 00:34:30','Other','Possibly Negative',
13 NasDem tak akan Recoki pilih Cawapres Jokowi,'461900600251543553','jay_ray6','2014-05-01 23:10:59','Other','Other',
13 tuntut kabul Sukarwo buruh nyala kembang api,'461870584259805184','kabarJKW4P','2014-05-01 21:11:43','Other','Possibly Positive',
13 di Jawa barat pal ah damping para buruh di Jakarta ada pak Prabowo jokowi mana gubernur nya siapa ini MaydayJKT,'461818459282632705','adekurniawan_id','2014-05-01 17:44:35','Other','Other',
14 NasDem tak akan Recoki pilih Cawapres Jokowi,'461900640617103361','jay_ray6','2014-05-01 23:11:09','Other','Other',
14 jika pilih dan maka uji ikut nanti di PartaiSocmed,'461897100297396224','dutacaraka','2014-05-01 22:57:05','Other','Other',
14 Jokowi sama dan wakil buruh diskusi sama dalam susun KomitmeneLayak,'461719984431828992','jasmev2014','2014-05-01 11:13:17','Other','Other',
15 Alih-lih makan tai kuda 10 kg justru salah rakyat dki yang tulus pilih pasang dan di basuki_btp,'461743171173904384','TaiKuda10Kilo','2014-05-01 12:45:25','Negative','Negative',
15 indonesia hebat tanpa RASIS sara MACHIAVELIS fasis ala dukung JKWaPredident di jokowi_do-do,'461894354890543106','antonbluesky','2014-05-01 22:46:10','Other','Possibly Positive',
15 Jokowi tampung aspirasi teman wakil buruh rumah nas dalam susun KomitmeneLayak cc,'461724121055772672','Relawan_jokowi','2014-05-01 11:29:43','Other','Other',
15Tanya dia berapa isi amplop yang kasi oleh Prabowo untuk bilang Jokowi susah temu,'461858991593635840','ilung34','2014-05-01 20:25:39','Other','Possibly Negative',
16 HariBuruh adalah saat yang tepat dalam dengar keluh buruh dan kerja kita cc,'461721072518172672','jasmev2014','2014-05-01 11:17:36','Other','Other',
16 bagai issue RASIS dan sara pun pakai untuk serang dan bahkan sering terkesan bagai bunuh karakter,'461750679623589889','TaiKuda10Kilo','2014-05-01 13:15:15','Other','Other',
16 dari mulut Jokowi sendiri sebut tingkat harta itu tidak asal dari dapat di luar jabat bagai walikota solo lalu,'461879460153683968','slametgyt1','2014-05-01 21:46:59','Question','Question',
17 NasDem tak akan Recoki pilih Cawapres Jokowi,'461900789351727104','jay_ray6','2014-05-01 23:11:44','Other','Other',
17 dan sama wakil buruh dan kerja sampai KomitmeneLayak di HariBuruh,'461722262152810496','jasmev2014','2014-05-01 11:22:20','Other','Other',
18 saatnyakeluarpakem maka jika ada pimpin seperti dengan laku anti busisnes class anti VVIP room jadi orang biasa bagi laku keluar,'461800068190711808','IwanPiliang','2014-05-01 16:31:30','Positive','Positive',
2 - r bukan calon presiden yang baik abang bangsa Ahok dan sudah talak 13,'461645170912399360','Handoko_SHD','2014-05-01 06:16:00','Other','Other',
2 Daydi anak tiri tidak pernah bahas kesejahteraannyaPadahal,'461878576678068224','wstrisno','2014-05-01 21:43:28','Other','Other',
2 5 tahun saja indonesia sudah sengsara luar biasa masih mau pilih partai nya bu Megawati nanti kalau Jokowi pilih dijual-dijualin semua,'461753745202638848','Imad_kun','2014-05-01 13:27:26','Question','Question',
2 ada baju galau Jokowi - Ahok jangan pisah FollowRadioPepatah,'461711500025942016','UntukHatiKecil','2014-05-01 10:39:34','Other','Other',
2 beda pesan warna putih Jokowi dan Prabowo FollowRadioPepatah,'461688100830195712','UntukHatiKecil','2014-05-01 09:06:35','Other','Other',
2 Bertemu buruh perempuan Jokowi moga saya bisa juang hak mereka FollowRadioPepatah,'461719046396731392','UntukHatiKecil','2014-05-01 11:09:33','Other','Possibly Positive',
2 hamzah haz ke Jokowi sda masih Ngotot ke Prabowo FollowRadioPepatah,'461626449968267264','UntukHatiKecil','2014-05-01 05:01:36','Other','Other',
2 hamzah haz ke Jokowi Sekjen ppp belum ada putus koalisi FollowRadioPepatah,'461719054793723904','UntukHatiKecil','2014-05-01 11:09:35','Other','Other',
2 Jokowi Effect anggap mampu tekan dana kampanye Caleg PDIP FollowRadioPepatah,'461912455271051264','UntukHatiKecil','2014-05-01 23:58:05','Other','Possibly Positive',
2 Jokowi ingin hapus subsidi bbm dalam 4 tahun Dahlan punya terobos FollowRadioPepatah,'461827147795939328','UntukHatiKecil','2014-05-01 18:19:07','Other','Other',
2 Jokowi daripada demo lebih baik buruh patungan beli ambulans FollowRadioPepatah,'461796327609733120','UntukHatiKecil','2014-05-01 16:16:38','Other','Possibly Positive',
2 Jokowi selamat hari buruh,'461908566870224896','jahrir1','2014-05-01 23:42:38','Other','Possibly Positive',
2 kali pks brada di lingkung pmerintag tidak pernah triak sby pergi regulasi outsourcingBru sekarang triak lagi ken jokowi nyapres di PartaiSocmed,'461788284264267777','sang_jengkol','2014-05-01 15:44:41','Question','Question',
2 misteri kemeja putih Jokowi FollowRadioPepatah,'461664697649868800','UntukHatiKecil','2014-05-01 07:33:35','Other','Other',
2 pkb rapat ke Jokowi Gerindra yakin Pencapresan Prabowo tetap aman FollowRadioPepatah,'461842895730130944','UntukHatiKecil','2014-05-01 19:21:41','Other','Other',
2 Prabowo aksi di gbk ke mana Jokowi FollowRadioPepatah,'461858712718548993','UntukHatiKecil','2014-05-01 20:24:32','Question','Question',
2 puluh buruh perempuan Geruduk rumah nas Jokowi FollowRadioPepatah,'461703453345972224','UntukHatiKecil','2014-05-01 10:07:35','Other','Other',
2 lengkap diri dengan mental dan wawas Jokowi orang rakyat jelata yang jadi pimpin yang potensi suka karena,'461798520320573441','eae18','2014-05-01 16:25:21','Other','Other',
2 di hl berita sebut tulis ganjar Jokowi dan 5 gubernur lain raih harga dari Bappenas tapi coba dilbaca utuh,'461796898928472064','arkaatmaja','2014-05-01 16:18:55','Other','Possibly Positive',
2 kubur asa Jokowi sama saja dengan telah selamat negara satu republik indonesia dari huru hara yang panjang di akar rumput,'461692725155209217','Budhiusmp','2014-05-01 09:24:58','Other','Possibly Negative',
2 syahdan jelang Pilkada dki 2013 si banci kaleng lacur ke dan minta agar jadi Timses,'461645021087670272','TaiKuda10Kilo','2014-05-01 06:15:24','Other','Possibly Negative',
2 tidak ada ragu titik pun thdp sosok Ryamizard tapi sulit paham jika presiden ri nanti adalah si glembuk Jokowi hancur minah,'461911819246784512','TrioMacan2000','2014-05-01 23:55:34','Other','Possibly Negative',
2 masalah janji - janji atau kontrak politik itu semua cuma untuk raih suara doangPresiden2014comsayapernahketipu,'461837386108776448','AndikPonco','2014-05-01 18:59:48','Other','Possibly Negative',
2Dlm sempat belum Jokowi dapat mandat maju jadi capres PDIP mereka dua saling sanjung sama lain MembacaGesturJokowi,'461806341414088704','al_hanz','2014-05-01 16:56:26','Other','Other',
2Gubernur dki Jakarta Joko Widodo Jokowi ucap selamat hari buruh dalam rangka ingat hari buruh internasional 1 mei,'461910324804071424','muhammadedi19','2014-05-01 23:49:37','Other','Other',
2Ini semua kita laku agar ada hati dari Jokowi saran buruh bantu orang,'461809573368578048','HadiSoegeng','2014-05-01 17:09:16','Other','Other',
2Kalau Jokowi pilih semua yang ngebuly pasti rasa kalah malu dan lama 5 tahun rasa tak enak hati punya presiden beliau rasain kamu,'461733941129388032','JonliBMasmur','2014-05-01 12:08:44','Other','Possibly Negative',
2Sbg WartawanPolitik saya suka twitteran sama para Capres-apres014 populer seperti di farhatabbaslaw,'461830820773109760','dikrizal','2014-05-01 18:33:42','Other','Possibly Positive',
2Tim itu unt investigasi nama Jokowi yang masuk dalam soal un Soal-oal smp yang ada nama Jokowi tarik untuk ganti di kreshna,'461673314344108032','SS_DPJatim','2014-05-01 08:07:50','Other','Other',
20 NasDem tak akan Recoki pilih Cawapres Jokowi,'461900901108969472','jay_ray6','2014-05-01 23:12:11','Other','Other',
roiaPuluhan buruh perempuan yang gabung dalam komite aksi perempuan kap menggeruduk rumah nas Jokowi di Jakarta pusat kap men,'461711861059035137','Utara3S','2014-05-01 10:41:00','Other','Other',
21 NasDem tak akan Recoki pilih Cawapres Jokowi,'461900935728361472','jay_ray6','2014-05-01 23:12:19','Other','Other',
2-2 NasDem tak akan Recoki pilih Cawapres Jokowi,'461901005966540800','dewipermata99','2014-05-01 23:12:36','Other','Other',
2-2 can kapan pulak kamu santap aku bah kamu st sumpah kalau menang akan kamu santap aku belum mana sumpah kau,'461607174255304704','TaiKuda10Kilo','2014-05-01 03:45:01','Question','Question',
2-2 Jokowi yang dekat rakyat wakil yang ahli tata negara tentu pas bagai yin dan yang di PartaiSocmed,'461899856827543552','dutacaraka','2014-05-01 23:08:02','Other','Other',
23 NasDem tak akan Recoki pilih Cawapres Jokowi,'461901050187091969','dewipermata99','2014-05-01 23:12:46','Other','Other',
23 organisasi ini tuntut Jokowi bagai GubDKI hati hak-hakburuh perempuan,'461703985313763328','La_Sasqi','2014-05-01 10:09:42','Other','Other',
23 satu kita teguh Jawa China Sumatra Sulawesi Kalimantan Madura Bali Nusa tenggara malu Papua Timor dukung di jokowi_do-do,'461607360364957697','antonbluesky','2014-05-01 03:45:45','Other','Possibly Negative',
24 NasDem tak akan Recoki pilih Cawapres Jokowi,'461901121808646145','jay_ray6','2014-05-01 23:13:03','Other','Other',
24 ki celoteh ini sampai dengan harap wujud terima kasih wasalam di PartaiSocmed,'461900145718616065','dutacaraka','2014-05-01 23:09:11','Other','Possibly Negative',
25 NasDem tak akan Recoki pilih Cawapres Jokowi,'461901161571045376','jay_ray6','2014-05-01 23:13:13','Other','Other',
25 okt 2014 - - selamat siang siang dari mana iya saya xxx bapak minta hadap pak Jokowi sore ini Siapp pak gemetar,'461670373734379520','mantriss','2014-05-01 07:56:09','Other','Possibly Negative',
26 NasDem tak akan Recoki pilih Cawapres Jokowi,'461901202989391873','jay_ray6','2014-05-01 23:13:23','Other','Other',
27 NasDem tak akan Recoki pilih Cawapres Jokowi,'461901247457804288','jay_ray6','2014-05-01 23:13:33','Other','Other',
28 NasDem tak akan Recoki pilih Cawapres Jokowi,'461901299764572160','jay_ray6','2014-05-01 23:13:46','Other','Other',
29 april 2014 indonesia Investments Subjects 2014 Elections Jokowi Jusuf Kalla Legislative Election 2014,'461683424789405697','WartaNU','2014-05-01 08:48:00','Other','Other',
29 menit lagi adzan shubuh pak Jokowi mari bangunsiap-siap sholat subuh pak Prabowo jugamari siap,'461612693841907712','Imad_kun','2014-05-01 04:06:57','Other','Other',
29 NasDem tak akan Recoki pilih Cawapres Jokowi,'461901332807307264','jay_ray6','2014-05-01 23:13:54','Other','Other',
rkandidat Capres tu deh ksh mnfaat begitu buat guru guru honorer minta Jokowi atau Prabowo jadi presiden,'461741753628778496','sakezya99','2014-05-01 12:39:47','Other','Possibly Positive',
3 day laut adalah kerja kontrak kalau darat tidak terima gaji,'461879754325381120','wstrisno','2014-05-01 21:48:09','Question','Question',
3 ada baju galau Jokowi - Ahok jangan pisah FollowRadioPepatah,'461711629239869440','UntukHatiKecil','2014-05-01 10:40:05','Other','Other',
3 beda pesan warna putih Jokowi dan Prabowo FollowRadioPepatah,'461688221189931008','UntukHatiKecil','2014-05-01 09:07:04','Other','Other',
3 Bertemu buruh perempuan Jokowi moga saya bisa juang hak mereka FollowRadioPepatah,'461719177686839296','UntukHatiKecil','2014-05-01 11:10:04','Other','Possibly Positive',
3 fokus target Jokowi untuk MAYDAY cc,'461886551065362432','JokowiTime','2014-05-01 22:15:09','Other','Other',
3 fokus target Jokowi untuk para buruh MayDay,'461892888217911297','JokowiTime','2014-05-01 22:40:20','Other','Other',
3 hamzah haz ke Jokowi sda masih Ngotot ke Prabowo FollowRadioPepatah,'461626465998897153','UntukHatiKecil','2014-05-01 05:01:40','Other','Other',
3 hamzah haz ke Jokowi Sekjen ppp belum ada putus koalisi FollowRadioPepatah,'461719186356457472','UntukHatiKecil','2014-05-01 11:10:07','Other','Other',
3 Jokowi Effect anggap mampu tekan dana kampanye Caleg PDIP FollowRadioPepatah,'461912577522401280','UntukHatiKecil','2014-05-01 23:58:35','Other','Possibly Positive',
3 Jokowi ingin hapus subsidi bbm dalam 4 tahun Dahlan punya terobos FollowRadioPepatah,'461827320819380224','UntukHatiKecil','2014-05-01 18:19:48','Other','Other',
3 Jokowi daripada demo lebih baik buruh patungan beli ambulans FollowRadioPepatah,'461796451471736832','UntukHatiKecil','2014-05-01 16:17:08','Other','Possibly Positive',
3 juta tinggi buat usaha bang ksn Tangerang Jokowi bapak upah murah,'461756374225911809','agussugito87','2014-05-01 13:37:53','Other','Other',
3 kata tentang kaya lincah modis apa 3 kata dari tentang ada di,'461868959273201665','Tina_Talisa','2014-05-01 21:05:15','Other','Other',
3 kata untuk jokowi jongos MUNAFIQ GELEMBUK 3 kata tentang kaya,'461870109569466368','BozArief','2014-05-01 21:09:49','Other','Possibly Positive',
3 layak yang aju jokowi salah satu hapus sistem outsorcing,'461859856354258944','garishitam_','2014-05-01 20:29:05','Other','Possibly Negative',
3 misteri kemeja putih Jokowi FollowRadioPepatah,'461664817497919489','UntukHatiKecil','2014-05-01 07:34:04','Other','Other',
3 pasang poros Jokowi poros demokrat nah yang tiga ini lihat mustahil tapi politik ada seni mungkin poros PrabowoIcal,'461560873577086976','r4j4ndr1e','2014-05-01 00:41:02','Negative','Negative',
3 pkb rapat ke Jokowi Gerindra yakin Pencapresan Prabowo tetap aman FollowRadioPepatah,'461843031897804800','UntukHatiKecil','2014-05-01 19:22:14','Other','Other',
3 Prabowo aksi di gbk ke mana Jokowi FollowRadioPepatah,'461858747594178562','UntukHatiKecil','2014-05-01 20:24:41','Question','Question',
3 proyek kerja sama duet Dahlan Iskan dan Jokowi,'461909472277827584','Kwetiyawww','2014-05-01 23:46:14','Other','Other',
3 puluh buruh perempuan Geruduk rumah nas Jokowi FollowRadioPepatah,'461703577015050240','UntukHatiKecil','2014-05-01 10:08:05','Other','Other',
3 jadi kalau pak Jokowi hanya akan jalan atur dengan baik saat di tanya tentang outsourcing itu sama saja pak jokowi dengan buruh,'461869808066125824','Mikhudin','2014-05-01 21:08:38','Other','Possibly Positive',
3 kembali ulas untuk capres dan bacawapres yang pas tepat suai dengan gaya di PDI_Perjuangan,'461893472119578624','dutacaraka','2014-05-01 22:42:39','Other','Other',
3 kubur mimpi Jokowi yang kebelet sekonyong ingin rampok istana sm nilai dengan tahan daulat dan dignity kita bagai bangsa,'461693619175305217','Budhiusmp','2014-05-01 09:28:31','Other','Other',
3 siapa itu Jokowi tak ada kenal 3 tahun lalu kecuali 525000 duduk solo yang tipu dengan pesona blusukannya tapi gagal makmur solo,'461912050042564609','TrioMacan2000','2014-05-01 23:56:29','Negative','Negative',
3 seprti timses janji kepada kamiperangkat desa dengan janji muluk 10 tahun jabat LUPAPresiden-residen014com,'461838125753327616','AndikPonco','2014-05-01 19:02:44','Other','Other',
3Ada tiga nyata Jokowi yang sampai kait ingat hari buruh internasional,'461910347104788480','muhammadedi19','2014-05-01 23:49:43','Other','Possibly Positive',
3Pemerintah usaha sahabat buruh yang belum wakil suara Jokowi saran buruh,'461809932568780801','HadiSoegeng','2014-05-01 17:10:42','Other','Other',
3Seandainya PDIP penuhi target 27 pasti Jokowi pinang AbrahamSamad bagai Cawapres DR_AbrahamSamad MembacaGesturJokowi,'461807113874853888','al_hanz','2014-05-01 16:59:30','Other','Other',
30 NasDem tak akan Recoki pilih Cawapres Jokowi,'461901387224211457','jay_ray6','2014-05-01 23:14:07','Other','Other',
30 indonesia hebat tanpa RASIS sara MACHIAVELIS fasis ala dukung JKWaPredident di jokowi_do-do,'461660278787018752','antonbluesky','2014-05-01 07:16:02','Other','Possibly Positive',
36 yang jadi masalah bagi kami adalah jika Ryamizrad paksa jadi cawapres Jokowi hal ini perlu kaji dan analisa dalam,'461744603406688257','TrioMacan2000','2014-05-01 12:51:06','Other','Possibly Negative',
37 jika Jokowi ibarat kendara antar ke tuju mungkin bisa terima tapi jk jokowi setir kendali asing mafia tunggu dulu,'461745080181600256','TrioMacan2000','2014-05-01 12:53:00','Other','Possibly Positive',
38 satu kita teguh Jawa China Sumatra Sulawesi Kalimantan Madura Bali Nusa tenggara malu Papua Timor dukung di jokowi_do-do,'461720639804432384','antonbluesky','2014-05-01 11:15:53','Other','Possibly Negative',
e undang buruh di gbk Jokowi e Nolak Cateti,'461811050304647168','MatJengkol','2014-05-01 17:15:09','Other','Other',
4 day dan setelah turun kapal tidak ada jamin untuk bisa kerja lagi,'461880560919400448','wstrisno','2014-05-01 21:51:21','Other','Possibly Positive',
4 ada baju galau Jokowi - Ahok jangan pisah FollowRadioPepatah,'461711755157061632','UntukHatiKecil','2014-05-01 10:40:35','Other','Other',
4 alas dan timbang Jokowi berani hapus subsidi bbm akhir tahun lalu Jokowi dan Ahok juga nyata,'461663435420221440','Antrasindocorp','2014-05-01 07:28:34','Other','Other',
4 alas dan timbang Jokowi berani hapus subsidi bbm,'461676382171320320','merdekadotcom','2014-05-01 08:20:01','Other','Other',
4 alas dan timbang Jokowi berani hapus subsidi bbm,'461891381712011265','ProgramCapres','2014-05-01 22:34:21','Other','Other',
4 alas dan timbang Jokowi berani hapus subsidi bbm akhir tahun lalu Jokowi dan Ahok ju,'461659918232084480','rantas_','2014-05-01 07:14:36','Other','Other',
4 alas dan timbang Jokowi berani hapus subsidi bbm akhir tahun lalu Jokowi dan Ahok juga nyata ke,'461661750299873280','infoinfodotcom','2014-05-01 07:21:53','Other','Other',
4 alas dan timbang Jokowi berani hapus subsidiBBM,'461660626901692416','twitnurani','2014-05-01 07:17:25','Other','Other',
4 beda pesan warna putih Jokowi dan Prabowo FollowRadioPepatah,'461688228043440129','UntukHatiKecil','2014-05-01 09:07:05','Other','Other',
4 Bertemu buruh perempuan Jokowi moga saya bisa juang hak mereka FollowRadioPepatah,'461719301259395073','UntukHatiKecil','2014-05-01 11:10:34','Other','Possibly Positive',
4 cerita suami di Ponorogo Jatim yang Dpolisikan karena gigit malu istri,'461723866692202496','kabarJKW4P','2014-05-01 11:28:42','Other','Other',
4 hamzah haz ke Jokowi sda masih Ngotot ke Prabowo FollowRadioPepatah,'461626577193680898','UntukHatiKecil','2014-05-01 05:02:07','Other','Other',
4 hamzah haz ke Jokowi Sekjen ppp belum ada putus koalisi FollowRadioPepatah,'461719308972724225','UntukHatiKecil','2014-05-01 11:10:36','Other','Other',
4 Jokowi Effect anggap mampu tekan dana kampanye Caleg PDIP FollowRadioPepatah,'461912581381185537','UntukHatiKecil','2014-05-01 23:58:35','Other','Possibly Positive',
4 Jokowi ingin hapus subsidi bbm dalam 4 tahun Dahlan punya terobos FollowRadioPepatah,'461827402226610178','UntukHatiKecil','2014-05-01 18:20:07','Other','Other',
4 Jokowi daripada demo lebih baik buruh patungan beli ambulans FollowRadioPepatah,'461796457243103232','UntukHatiKecil','2014-05-01 16:17:09','Other','Possibly Positive',
4 unggul jk dalam damping Jokowi,'461686591338315776','SBYudhonon','2014-05-01 09:00:35','Other','Possibly Negative',
4 korupsi Jokowi di solo,'461726453818605569','andang_tri','2014-05-01 11:38:59','Other','Other',
4 mei 2014 relawan Jokowi akan bentangkan 1161 spanduk dari balai kota ke istana jaka a HINCO,'461782662781218816','detikk','2014-05-01 15:22:20','Other','Other',
4 misteri kemeja putih Jokowi FollowRadioPepatah,'461664825207050241','UntukHatiKecil','2014-05-01 07:34:06','Other','Other',
4 pkb rapat ke Jokowi Gerindra yakin Pencapresan Prabowo tetap aman FollowRadioPepatah,'461843147912278018','UntukHatiKecil','2014-05-01 19:22:41','Other','Other',
4 Prabowo aksi di gbk ke mana Jokowi FollowRadioPepatah,'461858853584257024','UntukHatiKecil','2014-05-01 20:25:06','Question','Question',
4 puluh buruh perempuan Geruduk rumah nas Jokowi FollowRadioPepatah,'461703881819295746','UntukHatiKecil','2014-05-01 10:09:18','Other','Other',
4 Jokowi hadir pilih jadi walikota solo ditengah frustasi rakyat solo pada Walikota belum yang korupsi arogan feodal brengsek,'461912355815710720','TrioMacan2000','2014-05-01 23:57:42','Negative','Negative',
4 karena hanya 3 tokoh yang selalu saya ulas maka kembali ulas kini untuk pasang - di PartaiSocmed,'461894109494784000','dutacaraka','2014-05-01 22:45:11','Other','Other',
4 memang tidak ada yang salah dengan hl itu hl itu benar ada tapi lihat citra ganjar dan Jokowi,'461797487263481856','arkaatmaja','2014-05-01 16:21:15','Other','Possibly Negative',
4 selain itu karena dan sudah punya tim sukses yang lebih profesional tanpa harus fitnah yaitu di KartikaDjumadi,'461660053523558400','TaiKuda10Kilo','2014-05-01 07:15:08','Positive','Positive',
4 10 tahun janji lalu nasib kamiperangkat desa tak ubah janji politik itu TAIPresiden-residen014com,'461838899627577344','AndikPonco','2014-05-01 19:05:48','Other','Possibly Negative',
4Pertama Jokowi ucap selamat hari buruh,'461910366763495424','muhammadedi19','2014-05-01 23:49:47','Other','Possibly Positive',
4Yang penting hidup Jokowi presiden idamankami maju bangsa,'461735073239150592','JonliBMasmur','2014-05-01 12:13:14','Negative','Negative',
aojt buruh bisa dipolitisir MPapahan st jadi presiden di Presiden-residen014com,'461902734837309440','SutrisnoUcu','2014-05-01 23:19:28','Other','Possibly Negative',
45 indonesia hebat tanpa RASIS sara MACHIAVELIS fasis ala dukung JKWaPredident di jokowi_do-do,'461773513162891264','antonbluesky','2014-05-01 14:45:59','Other','Possibly Positive',
aLaY jokowi tidak layak jadi preaiden di negri ini apa saya sadar nyata para Dajjal iblis,'461849940562436096','donnda','2014-05-01 19:49:41','Question','Question',
5 day laut bukan perwira bisa bulan tidak punya kerja darat,'461881421678665728','wstrisno','2014-05-01 21:54:46','Other','Possibly Positive',
5 ada baju galau Jokowi - Ahok jangan pisah FollowRadioPepatah,'461711881086857216','UntukHatiKecil','2014-05-01 10:41:05','Other','Other',
5 beda pesan warna putih Jokowi dan Prabowo FollowRadioPepatah,'461688351221764096','UntukHatiKecil','2014-05-01 09:07:35','Other','Other',
5 Bertemu buruh perempuan Jokowi moga saya bisa juang hak mereka FollowRadioPepatah,'461719428715933696','UntukHatiKecil','2014-05-01 11:11:04','Other','Possibly Positive',
5 hamzah haz ke Jokowi sda masih Ngotot ke Prabowo FollowRadioPepatah,'461626814662582272','UntukHatiKecil','2014-05-01 05:03:03','Other','Other',
5 hamzah haz ke Jokowi Sekjen ppp belum ada putus koalisi FollowRadioPepatah,'461719438845169666','UntukHatiKecil','2014-05-01 11:11:07','Other','Other',
5 Jokowi Effect anggap mampu tekan dana kampanye Caleg PDIP FollowRadioPepatah,'461912702512689153','UntukHatiKecil','2014-05-01 23:59:04','Other','Possibly Positive',
5 Jokowi ingin hapus subsidi bbm dalam 4 tahun Dahlan punya terobos FollowRadioPepatah,'461827674277965824','UntukHatiKecil','2014-05-01 18:21:12','Other','Other',
5 Jokowi daripada demo lebih baik buruh patungan beli ambulans FollowRadioPepatah,'461796708360269824','UntukHatiKecil','2014-05-01 16:18:09','Other','Possibly Positive',
